"id","village_name","district_id"
"6823","MULUMBI","1"
"6824","KAPSEMBE","1"
"6825","KAUNGUZI","1"
"6826","MPANTHE","1"
"6827","VINTHAKATI","1"
"6828","CHIKUNGU","1"
"6829","CHILAMBO","1"
"6830","JANDO","1"
"6831","LUSUTO","1"
"6832","MALAZA","1"
"6833","MAZONGONI","1"
"6834","MULEMBE","1"
"6835","JALAWE","1"
"6836","MINCHALA","1"
"6837","MWENENJOLOWIRE","1"
"6838","NJOLOWIRE","1"
"6839","CHIPOLINGO","1"
"6840","GOMBERA","1"
"6841","LUPINDI","1"
"6842","NYIMBIRI","1"
"6843","CHANKHALAMU","1"
"6844","CHISITU","1"
"6845","IYANGA","1"
"6846","MALASYA","1"
"6847","MPEMBA","1"
"6848","NKHUMANO TRADING CENTRE","1"
"6849","SEKWA","1"
"6850","MALENGWE","1"
"6851","MYOMBE","1"
"6852","NTUTWE","1"
"6853","WULUMA","1"
"6854","KAUMBE","1"
"6855","NACHOMA","1"
"6856","KANKHUNI","1"
"6857","NAMAPANJI","1"
"6858","VIMBWI","1"
"6859","CHIMWEMWE","1"
"6860","MAGOMERO","1"
"6861","NAMUKUNTHA","1"
"6862","KAMPHIZGA","1"
"6863","NANKHONZA","1"
"6864","MALEMA","1"
"6865","MPHENJERE","1"
"6866","NYETE","1"
"6867","YOBE","1"
"6868","CHINDAMBA","1"
"6869","JOMBOLI","1"
"6870","MPHANGAMWAKA","1"
"6871","SONJERO","1"
"6872","YAMALA","1"
"6873","KAYIPYOLE","1"
"6874","MIKALAKATA","1"
"6875","TEMWAMUONDO","1"
"6876","WASYALA","1"
"6877","WENYA TRADING CENTRE","1"
"6878","NALWIJI","1"
"6879","NKHANILE","1"
"6880","SIYENGA","1"
"6881","YOTAMU","1"
"6882","ALAMU","1"
"6883","KALIMALWYO","1"
"6884","NTHALIRE TRADING CENTRE","1"
"6885","ALICK","1"
"6886","KAWIYA","1"
"6887","BUGULU","1"
"6888","GULAMPHANGO","1"
"6889","MKAWACHI","1"
"6890","MWENELWUNGU","1"
"6891","CHIKANGA","1"
"6892","CHIKANGA TRADING CENTRE","1"
"6893","KAMUKHOMBA","1"
"6894","MINDOLO","1"
"6895","MPAKALIKA","1"
"6896","YAMUSEU","1"
"6897","CHIKUNGWEYA","1"
"6898","MOSES","1"
"6899","MTENDE","1"
"6900","SHEM","1"
"6901","CHILINDAUNYOLO","1"
"6902","LUMPHAWA","1"
"6903","WALIA","1"
"6904","CHIMANGA","1"
"6905","MATIMPHWA","1"
"6906","MCHINA TRADING CENTRE","1"
"6907","MKEKE","1"
"6908","MWALUTAMBI","1"
"6909","CHEZA","1"
"6910","CHIPEKEPEKE","1"
"6911","DAYIRE","1"
"6912","MWENECHIKUYU","1"
"6913","CHINYETELI","1"
"6914","GAWACHARO","1"
"6915","NGWELEWELE","1"
"6916","ROBERT","1"
"6917","CHAMIE","1"
"6918","JACOB","1"
"6919","KALIMANG'OMBE","1"
"6920","MWENETHETE","1"
"6921","WAMAYAWO","1"
"6922","CHAKUPOMPHA","1"
"6923","KAMUZIMBULE","1"
"6924","MWAMBANACHI","1"
"6925","KASAKALAWE","1"
"6926","KASALA","1"
"6927","KAWASANGA","1"
"6928","KAWENDE","1"
"6929","MKUYU","1"
"6930","KASITU","1"
"6931","MBAZAYAWO","1"
"6932","KAYUNIWATA","1"
"6933","MBONEKEKA","1"
"6934","MSISI","1"
"6935","YAWANGA","1"
"6936","BASKET","1"
"6937","KAMPHYONGO TRADING CENTRE","1"
"6938","KAZILIKA","1"
"6939","SIMON","1"
"6940","KAMILAZOVU","1"
"6941","LUKUMBA","1"
"6942","NJEGHA","1"
"6943","THOLOLI","1"
"6944","MAKATANG'OMBE","1"
"6945","MWENJE","1"
"6946","DAVIDE","1"
"6947","KHINI","1"
"6948","MATAGHANDUWI","1"
"6949","MZOMERA","1"
"6950","CHIZIWA","1"
"6951","JUDGE","1"
"6952","KAPEREMELA TADING CENTRE","1"
"6953","MMETA","1"
"6954","MNTHENGO","1"
"6955","CHITALO","1"
"6956","CHOYOTI","1"
"6957","MALAMBO","1"
"6958","MKULE","1"
"6959","MTANGA","1"
"6960","MWENEMPHAKO","1"
"6961","MWANYANJA","1"
"6962","ZGANGAMULIMA","1"
"6963","ELIA","1"
"6964","MTALE","1"
"6965","MWENEKAMPHONGO","1"
"6966","MWENELUBEMBE","1"
"6967","YONA","1"
"6968","KAMBUWE","1"
"6969","KAVUKUKU","1"
"6970","MWENEVUMO","1"
"6971","NGULUWULU","1"
"6972","SKAWANA","1"
"6973","VUMO TRADING CENTRE","1"
"6974","NKHALYECHI","1"
"6975","THOMAS","1"
"6976","MWENEMUMBA","1"
"6977","NTEMBANI ","1"
"6978","KACHULU","1"
"6979","MANASE","1"
"6980","NTHEMBA-TEMBA","1"
"6981","KAMILAZOVU TRADING CENTRE","1"
"6982","KAWUSKA","1"
"6983","MBAWO","1"
"6984","NTHUMBETUPE","1"
"6985","ZAKALIYA","1"
"6986","CHIWANDAMIRA I","1"
"6987","CHIWANDAMIRA II","1"
"6988","ZAKEYO","1"
"6989","KAPILINKHONDE TRADING CENTRE","1"
"6990","MBILIYAWAKA","1"
"6991","MSONGANJALA","1"
"6992","ZOLOKELE","1"
"6993","AGRICULTURE","14"
"6994","BENGO","14"
"6995","BUSH LINES","14"
"6996","C.C.A.P MISSION","14"
"6997","DALIKENI","14"
"6998","DAUYA","14"
"6999","DEDZA ISLAMIC","14"
"7000","DEDZA PARISH","14"
"7001","DEDZA TOWN","14"
"7002","DUDU","14"
"7003","HABITAT","14"
"7004","KACHERE","14"
"7005","KAMKHUDZA","14"
"7006","KANDUNA","14"
"7007","KANIMAMBO","14"
"7008","KAPALAMULA","14"
"7009","KAPESI","14"
"7010","KATSEKAMINGA","14"
"7011","KHOMBA","14"
"7012","KHONJA","14"
"7013","MAJIGA","14"
"7014","MANDALA","14"
"7015","MASINA","14"
"7016","MCHISU","14"
"7017","MONI","14"
"7018","MTHANDIZI","14"
"7019","MZENGEREZA","14"
"7020","SENIOR QUARTERS","14"
"7021","SIKEKETE","14"
"7022","SILIYA","14"
"7023","SUKASUKA","14"
"7024","ULEMU","14"
"7025","UMBWI SEC","14"
"7026","WORKS","14"
"7027","YAHAYA","14"
"7028","BIWI","14"
"7029","CHISENGA","14"
"7030","CHITUKULA","14"
"7031","KAPICHILA","14"
"7032","KAYESELA I","14"
"7033","MCHINGA","14"
"7034","NKANDA II","14"
"7035","TCHETE","14"
"7036","CHATSIKA","14"
"7037","CHAUMA","14"
"7038","CHIKUMBA","14"
"7039","CHIMWAYE","14"
"7040","CHITSATSA","14"
"7041","KUIDOKO","14"
"7042","KUMNINGA","14"
"7043","LINYAMA TC","14"
"7044","MANDOWA","14"
"7045","MATENJE","14"
"7046","MKUTA","14"
"7047","NCHEPA","14"
"7048","UNDI","14"
"7049","CJONDE","14"
"7050","KALAMIZU","14"
"7051","KAMBUWE","14"
"7052","KATSIRIZIKA","14"
"7053","KAYESERA II","14"
"7054","KHUNUDE","14"
"7055","MAMETA","14"
"7056","MPHONDE","14"
"7057","MWIROI","14"
"7058","NJOLO","14"
"7059","THUNZI","14"
"7060","ANDERSON","14"
"7061","DAWE","14"
"7062","GONKHO","14"
"7063","KADZOMBA","14"
"7064","KAMBINDIZA","14"
"7065","KUMPENGA","14"
"7066","MKANDA","14"
"7067","SAPITA","14"
"7068","SETE","14"
"7069","KHWAKWA","14"
"7070","KAJINYA","14"
"7071","KALIPINDE","14"
"7072","KAMPHINDA","14"
"7073","KUMFERA","14"
"7074","MAKALANI","14"
"7075","MDZEKA","14"
"7076","NKATETA","14"
"7077","NKHONKHA","14"
"7078","NKUNGULA","14"
"7079","TSINKHA","14"
"7080","TSOYO","14"
"7081","CHEBADAZIKA","14"
"7082","KAKUMBA TC","14"
"7083","MALANGA","14"
"7084","MAYANIAKACHEPA","14"
"7085","MNTHAWANTHU","14"
"7086","MWENYEKUMBA","14"
"7087","SIKAKOLO","14"
"7088","THESI II","14"
"7089","BAUTI","14"
"7090","BULIYANI","14"
"7091","CHAWALA","14"
"7092","CHEIZABU","14"
"7093","CHILONGOSA","14"
"7094","KANINDE","14"
"7095","KUCJHIMBE","14"
"7096","KUMITENGO","14"
"7097","KUMITUMBI","14"
"7098","MALOWE","14"
"7099","MALUNDUKA","14"
"7100","MAUNGA","14"
"7101","MDULUZA","14"
"7102","MNEMBE","14"
"7103","MVUKUTO","14"
"7104","CHUMA","14"
"7105","CHALENDEWA","14"
"7106","CHIWALA I","14"
"7107","CHIWAZA II","14"
"7108","CHIWOZA","14"
"7109","KANGULU","14"
"7110","KUMAKHUTHA","14"
"7111","MBILIMA","14"
"7112","MKHUMBWA","14"
"7113","MUONDA","14"
"7114","NTANDE","14"
"7115","NTHAMBWE II","14"
"7116","CHILEMBWE","14"
"7117","KABZELA","14"
"7118","KANKHOMBA","14"
"7119","KHUNANGWE","14"
"7120","KUNGOZA","14"
"7121","MITAWA I","14"
"7122","MITAWA II","14"
"7123","MNAMBA TC","14"
"7124","NDENDE","14"
"7125","NTHAMBE I","14"
"7126","BIWI CHAUNDWA","14"
"7127","CHEFANI","14"
"7128","CHILAKALAKA","14"
"7129","CHIZWA","14"
"7130","KALUMBI","14"
"7131","MIYOWE","14"
"7132","SEMU","14"
"7133","MITAWA","14"
"7134","CHAFUMBWA TC","14"
"7135","KANJINGA II","14"
"7136","KAN'OMBE","14"
"7137","KAPHALE","14"
"7138","MAKALE","14"
"7139","MATUMA","14"
"7140","M'PINGO","14"
"7141","CHILEMBA","14"
"7142","CHIMPHIKISO","14"
"7143","DAMBE","14"
"7144","KAKHOSI","14"
"7145","KALAMBA","14"
"7146","KANYEZI","14"
"7147","KANYEZI TC","14"
"7148","KATSUMBA","14"
"7149","M'LINGADAMBE","14"
"7150","MPHIZI","14"
"7151","ZAMADENGA","14"
"7152","ZINYONGO","14"
"7153","CHATEPA","14"
"7154","CHE ZINJA","14"
"7155","CHIDEWERE TC","14"
"7156","KUM'BISA","14"
"7157","LUMWILA","14"
"7158","MALIWA","14"
"7159","MLONGOTI","14"
"7160","MWAMBULAMKWEZALAMBA","14"
"7161","NYANKHWI II","14"
"7162","TSINKHA","14"
"7163","CHAFEWA","14"
"7164","CHILIKUMWENDO","14"
"7165","KACHEPA","14"
"7166","KAPESI","14"
"7167","LOMBWA","14"
"7168","MPHANYAMA","14"
"7169","THUNDUZI","14"
"7170","CHIWAYU","14"
"7171","DAMISONIMALIMBA","14"
"7172","M'KUTIKANYANKHWI","14"
"7173","M'PUNGALUME","14"
"7174","CHIMAMBAN'TENGO","14"
"7175","CHIN'TETEKACHILAWULA","14"
"7176","CHIPAKIZENI","14"
"7177","KHOKWA","14"
"7178","M'GALANGA","14"
"7179","M''PHANDO","14"
"7180","MWANSAMBO","14"
"7181","NTALIMANJA","14"
"7182","CHIM'CHELE","14"
"7183","CHIPSYE","14"
"7184","DULAMPINGO","14"
"7185","KABWANZI","14"
"7186","KABWANZI TC","14"
"7187","KANKHULUNGO","14"
"7188","KASEPA","14"
"7189","KHOKA","14"
"7190","KUMICHEMBO","14"
"7191","MAOZA","14"
"7192","MBONGOLO","14"
"7193","M'JELEMA","14"
"7194","NKHOMO","14"
"7195","SIMPHA","14"
"7196","CHATSIKA","14"
"7197","KACHILAMADZI","14"
"7198","KADANGWALA","14"
"7199","KATSALAPOTI","14"
"7200","CHINKHALAMBA","14"
"7201","KHOMANI","14"
"7202","MACHIMAZA","14"
"7203","KAMTAMBO","14"
"7204","KANAME","14"
"7205","KANYUMBU","14"
"7206","MDEZA TC","14"
"7207","SAWOMBAM'MANJA","14"
"7208","SOLOMONI","14"
"7209","CHIKUTA","14"
"7210","CHIMUTU","14"
"7211","CHISEMBELE","14"
"7212","GOBEDE","14"
"7213","KALINAYE","14"
"7214","KAMANGAZULA","14"
"7215","KULUWIYA","14"
"7216","KUMBEWE","14"
"7217","MASINJA","14"
"7218","MASINJA TC","14"
"7219","M'LINGA","14"
"7220","M'NYANGA","14"
"7221","MWACHIWADZA","14"
"7222","THOMSI","14"
"7223","CHAUWA","14"
"7224","CHIKANDILA","14"
"7225","KAFOTSELACHIMOMBO","14"
"7226","KAKHOME","14"
"7227","MWESE","14"
"7228","CHEMBE","14"
"7229","DZOOLE","14"
"7230","MITONDO","14"
"7231","AM'ZOOLI","14"
"7232","ASAFU","14"
"7233","CHIDEKWENDE","14"
"7234","CHIGWANDIZA","14"
"7235","CHIMOMBO","14"
"7236","KAN'TAMBO","14"
"7237","KUMWALA","14"
"7238","KUNDUNDE","14"
"7239","LOJASI","14"
"7240","MAGOMELO TC","14"
"7241","MASOMPHI","14"
"7242","M'KWINDA","14"
"7243","M'NOLO","14"
"7244","MZONDE","14"
"7245","CHIMPHOSI","14"
"7246","KALUZI","14"
"7247","MZUMZI","14"
"7248","WANDAWANDA","14"
"7249","CHATONDEZA","14"
"7250","CHIDOTHI","14"
"7251","CHINKHMBE","14"
"7252","KACHIKUNI","14"
"7253","KALIKUTI","14"
"7254","KAMKODOLA","14"
"7255","KANJERWA","14"
"7256","KANUNDU","14"
"7257","MAGUYA","14"
"7258","MKUNKHUNTA","14"
"7259","MSOLO","14"
"7260","NYEMBA","14"
"7261","SAGAWA","14"
"7262","CHINTHANKHWA I","14"
"7263","CHINTHANKHWA II","14"
"7264","KAMFOLOMA","14"
"7265","NAMILAZA","14"
"7266","NJOKA","14"
"7267","NJUCHU TC","14"
"7268","TEMBWE","14"
"7269","KALULU","14"
"7270","KATIYI","14"
"7271","LAWRENCE","14"
"7272","MANYENJE","14"
"7273","MLOMBWA","14"
"7274","RICHARD","14"
"7275","CHIMPHANGU","14"
"7276","CHIMWENDERE","14"
"7277","GUDU","14"
"7278","KAMBATA","14"
"7279","MBWADZULU","14"
"7280","SADZU","14"
"7281","BANGO","14"
"7282","CHAPENYA","14"
"7283","KANKHOMBA","14"
"7284","MAPONDOBANDAWE","14"
"7285","NANSETA","14"
"7286","NGOMBENGO","14"
"7287","BEMA","14"
"7288","BOKOSI","14"
"7289","CHIKAPA","14"
"7290","CHOBZI","14"
"7291","KASANTHULA","14"
"7292","KUBUKU","14"
"7293","KUDAMBO","14"
"7294","M'BWANDI","14"
"7295","CHAKACHADZA","14"
"7296","CHIKHOZA","14"
"7297","CHINGANJI","14"
"7298","CHINKHOKWE","14"
"7299","CHITIMBE","14"
"7300","KUMSINJA","14"
"7301","MFUTSO","14"
"7302","CHIKUMBA","14"
"7303","KAPUZANG'ONA","14"
"7304","MAGALANGA","14"
"7305","MAGUZA","14"
"7306","MPITA","14"
"7307","MTANDA","14"
"7308","CHANGADEYA","14"
"7309","CHILIKUTALI","14"
"7310","CHIMALIRA","14"
"7311","MOFATI","14"
"7312","MPHEZA","14"
"7313","SALIMONI","14"
"7314","CHABUKA","14"
"7315","CHINDAMBA","14"
"7316","CHIPANGA","14"
"7317","CHITSAMBA","14"
"7318","CHITUKULA","14"
"7319","DAVITE","14"
"7320","KAMBILA","14"
"7321","KATENJE","14"
"7322","LANGISON","14"
"7323","MAFEDWE","14"
"7324","MAWERE","14"
"7325","MCDONARD","14"
"7326","MTUTUMA","14"
"7327","CHINKWITA","14"
"7328","DROBEN","14"
"7329","GABRIEL","14"
"7330","KAFOTOKOZA","14"
"7331","KAFUMBI","14"
"7332","KAMANGIRE","14"
"7333","KANGO","14"
"7334","M'NJALE","14"
"7335","CHIMOMBO","14"
"7336","CHIPHE","14"
"7337","CHIPHE II","14"
"7338","KAMALA","14"
"7339","KAUNYOLO","14"
"7340","KHOMANI","14"
"7341","MANASE","14"
"7342","CHIMUKA","14"
"7343","JOLIJO","14"
"7344","KATHUMBA","14"
"7345","KHONDOWA","14"
"7346","MKHALADZULU","14"
"7347","CHIKULUNGENI","14"
"7348","CHITHASA","14"
"7349","KADZABWANI","14"
"7350","MABEKA","14"
"7351","MPUNGALUME","14"
"7352","NJATI","14"
"7353","TSEKA","14"
"7354","ZANDE","14"
"7355","ZEBEDAYO","14"
"7356","CHINGWALU","14"
"7357","FOSA","14"
"7358","FOSA II","14"
"7359","FOSA III","14"
"7360","KADZOMBE","14"
"7361","SITENALA","14"
"7362","CHENTAMBO","14"
"7363","GWAZA","14"
"7364","KUNCHEMERA","14"
"7365","LASANI II","14"
"7366","THYOLAKHOSI","14"
"7367","KALIYOZI","14"
"7368","KAMPUZINYONI","14"
"7369","KHULINGIRA","14"
"7370","KUNFUNDA","14"
"7371","MANYENJE","14"
"7372","MAONDE TC","14"
"7373","MATCHINITSI","14"
"7374","MATONGA","14"
"7375","MATOPE","14"
"7376","MGOLOOLA","14"
"7377","PEMBA","14"
"7378","SEFASI","14"
"7379","TAMPANGANI","14"
"7380","BONGA SIYA","14"
"7381","CHIPUDO","14"
"7382","CHIZUZU","14"
"7383","KACHULE","14"
"7384","KANDUYANJA","14"
"7385","KANJOLI","14"
"7386","KASIYA","14"
"7387","MAGABA","14"
"7388","MUHAWI","14"
"7389","NAMBIRIKIRA","14"
"7390","PUKULU","14"
"7391","THETE TC","14"
"7392","KAFERE","14"
"7393","BONDO","14"
"7394","CHUMACHITSALA","14"
"7395","GUNDUZE","14"
"7396","KAMENYA","14"
"7397","MTENGOWAGWA","14"
"7398","TAUZE","14"
"7399","JOLAMU","14"
"7400","NGUNI","14"
"7401","NJEMA","14"
"7402","CHIMANGA","14"
"7403","CHINKHOMBE","14"
"7404","CHONDE","14"
"7405","KAMWENDO","14"
"7406","KANOLO","14"
"7407","KAUDZU","14"
"7408","KAUNDA CHULU","14"
"7409","KAWERAMA","14"
"7410","KUCHISAMBO","14"
"7411","MAKWENDA","14"
"7412","MLINGA","14"
"7413","THYOLERA","14"
"7414","ZILIRAKHASU","14"
"7415","CHIDANGWE","14"
"7416","CHILIWEDE","14"
"7417","KAPALA TC","14"
"7418","KAPALAMULA","14"
"7419","KAPESI","14"
"7420","MEMEZEYA","14"
"7421","SILIYA","14"
"7422","CHINGUWO","14"
"7423","DOMOYA","14"
"7424","JONASI","14"
"7425","KASONDA","14"
"7426","MAKULUNI","14"
"7427","MPHANINGA","14"
"7428","FIFTIN","14"
"7429","KADZUNJA","14"
"7430","KAUMA","14"
"7431","LASANI","14"
"7432","MAYA","14"
"7433","MPALASIRA","14"
"7434","SELE","14"
"7435","SITOLO","14"
"7436","KUDE","14"
"7437","CHIPENI","14"
"7438","CHISANI","14"
"7439","M'GOMBE","14"
"7440","MPHIZI","14"
"7441","MPHUNA","14"
"7442","YOBE","14"
"7443","CHAMADENGA","14"
"7444","CHAPUKUTA","14"
"7445","KANYIMBI","14"
"7446","KAYINGA","14"
"7447","LOBI","14"
"7448","LOBI TC","14"
"7449","JAMES","14"
"7450","KANDUTA","14"
"7451","KUNJAWA","14"
"7452","MAJAMANDA","14"
"7453","MANTEGA","14"
"7454","MASOOLA","14"
"7455","BETENEYO","14"
"7456","BISIMENI","14"
"7457","HEZEKIYA","14"
"7458","KALINDA","14"
"7459","KAPITAPITA","14"
"7460","MAKALA","14"
"7461","MKHOMAWANTHU","14"
"7462","SADALAKI","14"
"7463","TOKOMAIDYA","14"
"7464","CHIMPHALIKA","14"
"7465","CHITHEKA","14"
"7466","JADIEL","14"
"7467","MAPONYA","14"
"7468","M'NJONJA","14"
"7469","M'NJONJA TC","14"
"7470","ABUMERE","14"
"7471","CHIMOWA","14"
"7472","CHINGIRA","14"
"7473","GILIBATI","14"
"7474","KASESE","14"
"7475","MPHONDE","14"
"7476","NYAMA","14"
"7477","TSUMBA","14"
"7478","BEDI","14"
"7479","GOBEDE","14"
"7480","KACHIPEYA","14"
"7481","KAPHAMITENGO","14"
"7482","LUNIYELE","14"
"7483","MNUNKHALUDZU","14"
"7484","MPHASAYAWENI","14"
"7485","MSOMEKERA","14"
"7486","NGULUWE","14"
"7487","WILLIAM","14"
"7488","ZUNGULIRA","14"
"7489","GULU","14"
"7490","MUKA","14"
"7491","CHIKWATI","14"
"7492","CHILITSOKA","14"
"7493","DANIEL","14"
"7494","KABANGA","14"
"7495","TCHALE","14"
"7496","CHINSEU","14"
"7497","DAILESI","14"
"7498","JIBI","14"
"7499","KAUNDU","14"
"7500","LINGAKA","14"
"7501","MKONO","14"
"7502","MULANGALI","14"
"7503","MULIMA","14"
"7504","NKHWEKWE","14"
"7505","NYAMUKA","14"
"7506","SUKASUKA","14"
"7507","DZINYEMBA","14"
"7508","KABABU","14"
"7509","KABINDA","14"
"7510","KALUMBA","14"
"7511","KANYAMBITIRA","14"
"7512","LEMBANI","14"
"7513","MANDAYA","14"
"7514","MATOLA","14"
"7515","MCHENGA","14"
"7516","MKAKAULA","14"
"7517","MPHATI TC","14"
"7518","NANDAYA II","14"
"7519","SAIDI","14"
"7520","SIMONI","14"
"7521","THUNYA","14"
"7522","UZAYO","14"
"7523","TSUMBI","14"
"7524","BWANALI","14"
"7525","CHILIMAWEYE","14"
"7526","CHIMBALAME","14"
"7527","CHINAMUNA","14"
"7528","DILIYANI","14"
"7529","DZIMKAMBANI","14"
"7530","FOLE","14"
"7531","FUKOMKAMWA","14"
"7532","KAMTIKI","14"
"7533","KIYA TC","14"
"7534","KUDALE","14"
"7535","KUMITUMBU","14"
"7536","MADZIANSATSI","14"
"7537","MAKOMBE","14"
"7538","MAKWINJA","14"
"7539","MASATCHE","14"
"7540","MAWONDA","14"
"7541","M'BWANA","14"
"7542","MODESTO","14"
"7543","MPALUME","14"
"7544","MPENDAMOYO","14"
"7545","MSOLO I","14"
"7546","MSOLO II","14"
"7547","MWACHILELO","14"
"7548","MZINDO","14"
"7549","NANKUMBA","14"
"7550","NJKOTO","14"
"7551","NYANGULU","14"
"7552","PHUKAPHUKA","14"
"7553","ZIWOYA","14"
"7554","ANDULU","14"
"7555","BIZALE","14"
"7556","BIZEKI","14"
"7557","CHIKOLOLELE","14"
"7558","CHING'ANIPA","14"
"7559","CHISAKA","14"
"7560","FESO","14"
"7561","GOLOMOTI TC","14"
"7562","JOE","14"
"7563","KANTCHWANI","14"
"7564","MJASI","14"
"7565","NKHOLEKOBBWA","14"
"7566","RODRICK","14"
"7567","SOMANJE","14"
"7568","TSATAMANJA","14"
"7569","TSINYANI","14"
"7570","VELENJI","14"
"7571","WILSON","14"
"7572","YOSEFE","14"
"7573","ZANGA","14"
"7574","CHIKOMBA","14"
"7575","CHIMTUYANGE","14"
"7576","GENDA","14"
"7577","HELANI","14"
"7578","HIWA","14"
"7579","KAFUKA","14"
"7580","KALULU","14"
"7581","KAMGANGA","14"
"7582","KAMUISA","14"
"7583","KANANJI","14"
"7584","KANYENGO","14"
"7585","KAPHULIKA","14"
"7586","MAYETE","14"
"7587","MGAWI","14"
"7588","MTCHAYENI","14"
"7589","NDALUZA","14"
"7590","PHULUSA II","14"
"7591","SAITI","14"
"7592","SOKOLO","14"
"7593","ZEPETE","14"
"7594","BANDAWE II","14"
"7595","BATILETI","14"
"7596","BENASONI","14"
"7597","CGIPWAIRA","14"
"7598","CHAGUNDA I","14"
"7599","CHALINDA","14"
"7600","CHAMTHERA","14"
"7601","CHIFITI","14"
"7602","CHILOKO","14"
"7603","CHINGONI","14"
"7604","CHIYEZA","14"
"7605","DANIEL II","14"
"7606","DIYA","14"
"7607","DZINDEVU","14"
"7608","GALAWANDA","14"
"7609","GOMANI II","14"
"7610","GWAZA","14"
"7611","JANUARY","14"
"7612","JONASI","14"
"7613","JOSIYA","14"
"7614","JOSOFALA","14"
"7615","JUMBE","14"
"7616","KABTCHO","14"
"7617","KAFULAMA","14"
"7618","KAMPEZA","14"
"7619","KANGOLO","14"
"7620","KANYAMA","14"
"7621","KANYAZA","14"
"7622","KAPIRI I","14"
"7623","KAPIRI II","14"
"7624","KAPIRI TC","14"
"7625","KASINJA","14"
"7626","LEVISON","14"
"7627","LUKISANI","14"
"7628","LUMWIRA II","14"
"7629","MADEYA","14"
"7630","MALIRO","14"
"7631","MASINJA II","14"
"7632","MAZINGA","14"
"7633","MAZIWIRI","14"
"7634","MBENDERA","14"
"7635","MBONDO","14"
"7636","MCHILIKA","14"
"7637","MCHOLA","14"
"7638","MDONDWE","14"
"7639","MKANDA","14"
"7640","MKHALIRA II","14"
"7641","MNAMBA","14"
"7642","MPANGO","14"
"7643","MSAKA","14"
"7644","MSUKA","14"
"7645","MUSAYA","14"
"7646","MZAZA","14"
"7647","NDELEYA","14"
"7648","NGONGONDA","14"
"7649","NJOKA","14"
"7650","OLIVALA","14"
"7651","SAMUEL","14"
"7652","SEPEYA","14"
"7653","SIKENALA","14"
"7654","SITIFANO","14"
"7655","SITOLO II","14"
"7656","THUJULIZA II","14"
"7657","THUKULIZA","14"
"7658","ZEZE","14"
"7659","CHITULE","14"
"7660","HUWA","14"
"7661","KABETA","14"
"7662","KALONGA","14"
"7663","KUDZAWE","14"
"7664","MACHISAWO","14"
"7665","MALILI","14"
"7666","MKWAIRA I","14"
"7667","MUOTCHA","14"
"7668","CHAGONTHA","14"
"7669","CHIMKONDE","14"
"7670","CHIMPINI","14"
"7671","CHINGWALU","14"
"7672","CHISOMO","14"
"7673","CHIWITHA","14"
"7674","ENERST","14"
"7675","JOHN","14"
"7676","KABULIKA I","14"
"7677","KADEWERE","14"
"7678","KAKHOBWE","14"
"7679","KANJOVU","14"
"7680","KAPHIKA","14"
"7681","KASATO","14"
"7682","KATSETSO","14"
"7683","KAZEMBE","14"
"7684","LAZALO","14"
"7685","LIWENGWA","14"
"7686","MATENJE II","14"
"7687","MIKAEL","14"
"7688","MKHWIMBI","14"
"7689","MTANDAMAHA","14"
"7690","NAFIYELE","14"
"7691","NJIRAGOMA","14"
"7692","TAILOSI","14"
"7693","THAKO","14"
"7694","BETCHI","14"
"7695","CHAKANABODZA","14"
"7696","CHATHA","14"
"7697","CHEJERO II","14"
"7698","CHIJERO I","14"
"7699","CHIKOLEZA","14"
"7700","CHILOWELE","14"
"7701","CHINDAMBA","14"
"7702","CHINGACHI","14"
"7703","CHITSEKO","14"
"7704","ELEMIA","14"
"7705","JENALA","14"
"7706","JOSWA","14"
"7707","KABILUKA II","14"
"7708","KALENDE","14"
"7709","KALIATI","14"
"7710","KATUNGA","14"
"7711","KHOMBE","14"
"7712","LEZA","14"
"7713","LILENI","14"
"7714","MAKUNDIKA","14"
"7715","MALOWA","14"
"7716","MDEPETE","14"
"7717","MKUPALUME","14"
"7718","MTAMILA","14"
"7719","MTANTHIKO","14"
"7720","NG'OMA","14"
"7721","NJEWA","14"
"7722","NOTESI","14"
"7723","PHIKANI","14"
"7724","SAULOSI","14"
"7725","SITOLO I","14"
"7726","ZAKALIA","14"
"7727","ZAYA","14"
"7728","BENGA","14"
"7729","CHIKHOTA","14"
"7730","CHILALA","14"
"7731","CHIMGWETSA","14"
"7732","CHIMTANGA","14"
"7733","CHIOTCHA","14"
"7734","CHIWOKO","14"
"7735","FOLOBESI","14"
"7736","GALETA","14"
"7737","JALAZI","14"
"7738","KACHEPA","14"
"7739","KALINDIZA","14"
"7740","KAMBULUMA","14"
"7741","KAMCHAMBA","14"
"7742","KAMPANDE","14"
"7743","KANKHANDE I","14"
"7744","KANYERA","14"
"7745","KATHAKATHA","14"
"7746","KHOMBE II","14"
"7747","KUBWEZIMMAWA","14"
"7748","KUCHAWA","14"
"7749","KUCHAWO","14"
"7750","KWALIRAKAPE","14"
"7751","LUFEYO","14"
"7752","LUNGUZI","14"
"7753","MAINGWE","14"
"7754","MAIWAZA I","14"
"7755","MALUZA","14"
"7756","MATEMBEYA","14"
"7757","MBALAME","14"
"7758","MKHOMO","14"
"7759","MNEMBA","14"
"7760","MUA TC","14"
"7761","MVUNGUTI","14"
"7762","NACHENDA","14"
"7763","NDELEMA","14"
"7764","NJERA","14"
"7765","NJITCHA","14"
"7766","PEMBA","14"
